stay_date,days_out,rooms_booked_cumulative,day_type,final_occupancy
14082024,8,74,weekday,80
14082024,7,74,weekday,80
14082024,6,75,weekday,80
14082024,5,75,weekday,80
14082024,4,75,weekday,80
14082024,3,79,weekday,80
14082024,2,79,weekday,80
14082024,1,80,weekday,80
14082024,0,80,weekday,80
14082025,30,32,weekday,79
14082025,29,35,weekday,79
14082025,28,35,weekday,79
14082025,27,39,weekday,79
14082025,26,40,weekday,79
14082025,25,42,weekday,79
14082025,24,44,weekday,79
14082025,23,44,weekday,79
14082025,22,46,weekday,79
14082025,21,46,weekday,79
14082025,20,51,weekday,79
14082025,19,54,weekday,79
14082025,18,54,weekday,79
14082025,17,57,weekday,79
14082025,16,57,weekday,79
14082025,15,57,weekday,79
14082025,14,57,weekday,79
14082025,13,61,weekday,79
14082025,12,66,weekday,79
14082025,11,66,weekday,79
14082025,10,67,weekday,79
14082025,9,69,weekday,79
14082025,8,70,weekday,79
14082025,7,73,weekday,79
14082025,6,73,weekday,79
14082025,5,73,weekday,79
14082025,4,78,weekday,79
14082025,3,79,weekday,79
14082025,2,79,weekday,79
14082025,1,79,weekday,79
14082025,0,79,weekday,79
14092024,30,19,weekend,82
14092024,29,22,weekend,82
14092024,28,23,weekend,82
14092024,27,25,weekend,82
14092024,26,25,weekend,82
14092024,25,26,weekend,82
14092024,24,26,weekend,82
14092024,23,27,weekend,82
14092024,22,27,weekend,82
14092024,21,27,weekend,82
14092024,20,30,weekend,82
14092024,19,33,weekend,82
14092024,18,33,weekend,82
14092024,17,36,weekend,82
14092024,16,36,weekend,82
14092024,15,42,weekend,82
14092024,14,42,weekend,82
14092024,13,46,weekend,82
14092024,12,46,weekend,82
14092024,11,50,weekend,82
14092024,10,56,weekend,82
14092024,9,56,weekend,82
14092024,8,60,weekend,82
14092024,7,60,weekend,82
14092024,6,60,weekend,82
14092024,5,60,weekend,82
14092024,4,65,weekend,82
14092024,3,75,weekend,82
14092024,2,78,weekend,82
14092024,1,78,weekend,82
14092024,0,82,weekend,82
14092025,30,21,weekend,83
14092025,29,22,weekend,83
14092025,28,24,weekend,83
14092025,27,24,weekend,83
14092025,26,27,weekend,83
14092025,25,27,weekend,83
14092025,24,27,weekend,83
14092025,23,31,weekend,83
14092025,22,31,weekend,83
14092025,21,31,weekend,83
14092025,20,31,weekend,83
14092025,19,32,weekend,83
14092025,18,33,weekend,83
14092025,17,36,weekend,83
14092025,16,37,weekend,83
14092025,15,39,weekend,83
14092025,14,39,weekend,83
14092025,13,39,weekend,83
14092025,12,43,weekend,83
14092025,11,49,weekend,83
14092025,10,49,weekend,83
14092025,9,50,weekend,83
14092025,8,58,weekend,83
14092025,7,60,weekend,83
14092025,6,60,weekend,83
14092025,5,60,weekend,83
14092025,4,69,weekend,83
14092025,3,77,weekend,83
14092025,2,77,weekend,83
14092025,1,82,weekend,83
14092025,0,83,weekend,83
14102024,30,27,weekday,75
14102024,29,34,weekday,75
14102024,28,37,weekday,75
14102024,27,37,weekday,75
14102024,26,37,weekday,75
14102024,25,37,weekday,75
14102024,24,41,weekday,75
14102024,23,47,weekday,75
14102024,22,47,weekday,75
14102024,21,47,weekday,75
14102024,20,52,weekday,75
14102024,19,52,weekday,75
14102024,18,52,weekday,75
14102024,17,53,weekday,75
14102024,16,53,weekday,75
14102024,15,53,weekday,75
14102024,14,53,weekday,75
14102024,13,53,weekday,75
14102024,12,62,weekday,75
14102024,11,64,weekday,75
14102024,10,66,weekday,75
14102024,9,66,weekday,75
14102024,8,66,weekday,75
14102024,7,71,weekday,75
14102024,6,71,weekday,75
14102024,5,74,weekday,75
14102024,4,74,weekday,75
14102024,3,75,weekday,75
14102024,2,75,weekday,75
14102024,1,75,weekday,75
14102024,0,75,weekday,75
14102025,30,32,weekday,75
14102025,29,33,weekday,75
14102025,28,33,weekday,75
14102025,27,35,weekday,75
14102025,26,36,weekday,75
14102025,25,36,weekday,75
14102025,24,44,weekday,75
14102025,23,44,weekday,75
14102025,22,45,weekday,75
14102025,21,45,weekday,75
14102025,20,48,weekday,75
14102025,19,52,weekday,75
14102025,18,52,weekday,75
14102025,17,52,weekday,75
14102025,16,54,weekday,75
14102025,15,54,weekday,75
14102025,14,54,weekday,75
14102025,13,55,weekday,75
14102025,12,60,weekday,75
14102025,11,66,weekday,75
14102025,10,66,weekday,75
14102025,9,66,weekday,75
14102025,8,66,weekday,75
14102025,7,71,weekday,75
14102025,6,71,weekday,75
14102025,5,74,weekday,75
14102025,4,74,weekday,75
14102025,3,75,weekday,75
14102025,2,75,weekday,75
14102025,1,75,weekday,75
14102025,0,75,weekday,75
14112024,30,27,weekday,73
14112024,29,29,weekday,73
14112024,28,33,weekday,73
14112024,27,36,weekday,73
14112024,26,40,weekday,73
14112024,25,40,weekday,73
14112024,24,40,weekday,73
14112024,23,42,weekday,73
14112024,22,44,weekday,73
14112024,21,44,weekday,73
14112024,20,44,weekday,73
14112024,19,45,weekday,73
14112024,18,45,weekday,73
14112024,17,49,weekday,73
14112024,16,52,weekday,73
14112024,15,52,weekday,73
14112024,14,55,weekday,73
14112024,13,57,weekday,73
14112024,12,59,weekday,73
14112024,11,59,weekday,73
14112024,10,59,weekday,73
14112024,9,63,weekday,73
14112024,8,63,weekday,73
14112024,7,63,weekday,73
14112024,6,63,weekday,73
14112024,5,64,weekday,73
14112024,4,66,weekday,73
14112024,3,72,weekday,73
14112024,2,73,weekday,73
14112024,1,73,weekday,73
14112024,0,73,weekday,73
14112025,30,19,weekend,80
14112025,29,22,weekend,80
14112025,28,24,weekend,80
14112025,27,24,weekend,80
14112025,26,24,weekend,80
14112025,25,25,weekend,80
14112025,24,28,weekend,80
14112025,23,28,weekend,80
14112025,22,30,weekend,80
14112025,21,30,weekend,80
14112025,20,30,weekend,80
14112025,19,30,weekend,80
14112025,18,34,weekend,80
14112025,17,35,weekend,80
14112025,16,35,weekend,80
14112025,15,38,weekend,80
14112025,14,39,weekend,80
14112025,13,41,weekend,80
14112025,12,43,weekend,80
14112025,11,52,weekend,80
14112025,10,52,weekend,80
14112025,9,55,weekend,80
14112025,8,55,weekend,80
14112025,7,65,weekend,80
14112025,6,65,weekend,80
14112025,5,65,weekend,80
14112025,4,68,weekend,80
14112025,3,72,weekend,80
14112025,2,78,weekend,80
14112025,1,80,weekend,80
14112025,0,80,weekend,80
14122024,30,19,weekend,85
14122024,29,22,weekend,85
14122024,28,23,weekend,85
14122024,27,25,weekend,85
14122024,26,27,weekend,85
14122024,25,27,weekend,85
14122024,24,27,weekend,85
14122024,23,28,weekend,85
14122024,22,28,weekend,85
14122024,21,29,weekend,85
14122024,20,29,weekend,85
14122024,19,34,weekend,85
14122024,18,34,weekend,85
14122024,17,36,weekend,85
14122024,16,38,weekend,85
14122024,15,44,weekend,85
14122024,14,44,weekend,85
14122024,13,47,weekend,85
14122024,12,48,weekend,85
14122024,11,49,weekend,85
14122024,10,56,weekend,85
14122024,9,62,weekend,85
14122024,8,62,weekend,85
14122024,7,62,weekend,85
14122024,6,63,weekend,85
14122024,5,68,weekend,85
14122024,4,68,weekend,85
14122024,3,83,weekend,85
14122024,2,83,weekend,85
14122024,1,85,weekend,85
14122024,0,85,weekend,85
14122025,30,19,weekend,81
14122025,29,20,weekend,81
14122025,28,21,weekend,81
14122025,27,22,weekend,81
14122025,26,22,weekend,81
14122025,25,25,weekend,81
14122025,24,27,weekend,81
14122025,23,27,weekend,81
14122025,22,27,weekend,81
14122025,21,27,weekend,81
14122025,20,27,weekend,81
14122025,19,29,weekend,81
14122025,18,33,weekend,81
14122025,17,36,weekend,81
14122025,16,40,weekend,81
14122025,15,40,weekend,81
14122025,14,40,weekend,81
14122025,13,43,weekend,81
14122025,12,43,weekend,81
14122025,11,49,weekend,81
14122025,10,52,weekend,81
14122025,9,52,weekend,81
14122025,8,53,weekend,81
14122025,7,61,weekend,81
14122025,6,67,weekend,81
14122025,5,67,weekend,81
14122025,4,80,weekend,81
14122025,3,80,weekend,81
14122025,2,80,weekend,81
14122025,1,81,weekend,81
14122025,0,81,weekend,81
15012024,30,33,weekday,78
15012024,29,37,weekday,78
15012024,28,37,weekday,78
15012024,27,38,weekday,78
15012024,26,38,weekday,78
15012024,25,38,weekday,78
15012024,24,38,weekday,78
15012024,23,43,weekday,78
15012024,22,46,weekday,78
15012024,21,47,weekday,78
15012024,20,47,weekday,78
15012024,19,49,weekday,78
15012024,18,49,weekday,78
15012024,17,49,weekday,78
15012024,16,50,weekday,78
15012024,15,52,weekday,78
15012024,14,56,weekday,78
15012024,13,63,weekday,78
15012024,12,63,weekday,78
15012024,11,63,weekday,78
15012024,10,64,weekday,78
15012024,9,67,weekday,78
15012024,8,67,weekday,78
15012024,7,67,weekday,78
15012024,6,70,weekday,78
15012024,5,70,weekday,78
15012024,4,70,weekday,78
15012024,3,77,weekday,78
15012024,2,78,weekday,78
15012024,1,78,weekday,78
15012024,0,78,weekday,78
15012025,30,32,weekday,76
15012025,29,37,weekday,76
15012025,28,37,weekday,76
15012025,27,37,weekday,76
15012025,26,39,weekday,76
15012025,25,44,weekday,76
15012025,24,44,weekday,76
15012025,23,44,weekday,76
15012025,22,47,weekday,76
15012025,21,47,weekday,76
15012025,20,50,weekday,76
15012025,19,56,weekday,76
15012025,18,56,weekday,76
15012025,17,56,weekday,76
15012025,16,56,weekday,76
15012025,15,62,weekday,76
15012025,14,62,weekday,76
15012025,13,62,weekday,76
15012025,12,62,weekday,76
15012025,11,62,weekday,76
15012025,10,65,weekday,76
15012025,9,65,weekday,76
15012025,8,66,weekday,76
15012025,7,67,weekday,76
15012025,6,75,weekday,76
15012025,5,75,weekday,76
15012025,4,76,weekday,76
15012025,3,76,weekday,76
15012025,2,76,weekday,76
15012025,1,76,weekday,76
15012025,0,76,weekday,76
15022024,30,27,weekday,75
15022024,29,30,weekday,75
15022024,28,31,weekday,75
15022024,27,35,weekday,75
15022024,26,38,weekday,75
15022024,25,42,weekday,75
15022024,24,42,weekday,75
15022024,23,46,weekday,75
15022024,22,46,weekday,75
15022024,21,46,weekday,75
15022024,20,46,weekday,75
15022024,19,50,weekday,75
15022024,18,53,weekday,75
15022024,17,53,weekday,75
15022024,16,53,weekday,75
15022024,15,56,weekday,75
15022024,14,62,weekday,75
15022024,13,62,weekday,75
15022024,12,62,weekday,75
15022024,11,62,weekday,75
15022024,10,64,weekday,75
15022024,9,64,weekday,75
15022024,8,64,weekday,75
15022024,7,70,weekday,75
15022024,6,70,weekday,75
15022024,5,71,weekday,75
15022024,4,71,weekday,75
15022024,3,74,weekday,75
15022024,2,74,weekday,75
15022024,1,75,weekday,75
15022024,0,75,weekday,75
15022025,30,22,weekend,86
15022025,29,23,weekend,86
15022025,28,23,weekend,86
15022025,27,25,weekend,86
15022025,26,28,weekend,86
15022025,25,28,weekend,86
15022025,24,30,weekend,86
15022025,23,30,weekend,86
15022025,22,30,weekend,86
15022025,21,30,weekend,86
15022025,20,33,weekend,86
15022025,19,33,weekend,86
15022025,18,33,weekend,86
15022025,17,37,weekend,86
15022025,16,44,weekend,86
15022025,15,44,weekend,86
15022025,14,44,weekend,86
15022025,13,45,weekend,86
15022025,12,45,weekend,86
15022025,11,53,weekend,86
15022025,10,53,weekend,86
15022025,9,58,weekend,86
15022025,8,60,weekend,86
15022025,7,67,weekend,86
15022025,6,67,weekend,86
15022025,5,78,weekend,86
15022025,4,78,weekend,86
15022025,3,78,weekend,86
15022025,2,79,weekend,86
15022025,1,79,weekend,86
15022025,0,86,weekend,86
15032024,30,18,weekend,81
15032024,29,20,weekend,81
15032024,28,24,weekend,81
15032024,27,24,weekend,81
15032024,26,25,weekend,81
15032024,25,26,weekend,81
15032024,24,26,weekend,81
15032024,23,26,weekend,81
15032024,22,27,weekend,81
15032024,21,27,weekend,81
15032024,20,28,weekend,81
15032024,19,31,weekend,81
15032024,18,32,weekend,81
15032024,17,35,weekend,81
15032024,16,35,weekend,81
15032024,15,40,weekend,81
15032024,14,40,weekend,81
15032024,13,44,weekend,81
15032024,12,45,weekend,81
15032024,11,45,weekend,81
15032024,10,48,weekend,81
15032024,9,48,weekend,81
15032024,8,51,weekend,81
15032024,7,58,weekend,81
15032024,6,61,weekend,81
15032024,5,62,weekend,81
15032024,4,68,weekend,81
15032024,3,69,weekend,81
15032024,2,70,weekend,81
15032024,1,72,weekend,81
15032024,0,81,weekend,81
15032025,30,20,weekend,84
15032025,29,21,weekend,84
15032025,28,24,weekend,84
15032025,27,26,weekend,84
15032025,26,26,weekend,84
15032025,25,29,weekend,84
15032025,24,29,weekend,84
15032025,23,29,weekend,84
15032025,22,32,weekend,84
15032025,21,32,weekend,84
15032025,20,32,weekend,84
15032025,19,32,weekend,84
15032025,18,33,weekend,84
15032025,17,35,weekend,84
15032025,16,38,weekend,84
15032025,15,42,weekend,84
15032025,14,42,weekend,84
15032025,13,42,weekend,84
15032025,12,48,weekend,84
15032025,11,51,weekend,84
15032025,10,51,weekend,84
15032025,9,51,weekend,84
15032025,8,57,weekend,84
15032025,7,60,weekend,84
15032025,6,64,weekend,84
15032025,5,64,weekend,84
15032025,4,72,weekend,84
15032025,3,78,weekend,84
15032025,2,81,weekend,84
15032025,1,81,weekend,84
15032025,0,84,weekend,84
15042024,30,33,weekday,78
15042024,29,36,weekday,78
15042024,28,38,weekday,78
15042024,27,38,weekday,78
15042024,26,44,weekday,78
15042024,25,44,weekday,78
15042024,24,44,weekday,78
15042024,23,45,weekday,78
15042024,22,48,weekday,78
15042024,21,48,weekday,78
15042024,20,48,weekday,78
15042024,19,52,weekday,78
15042024,18,52,weekday,78
15042024,17,53,weekday,78
15042024,16,53,weekday,78
15042024,15,53,weekday,78
15042024,14,57,weekday,78
15042024,13,63,weekday,78
15042024,12,63,weekday,78
15042024,11,72,weekday,78
15042024,10,72,weekday,78
15042024,9,72,weekday,78
15042024,8,72,weekday,78
15042024,7,74,weekday,78
15042024,6,74,weekday,78
15042024,5,74,weekday,78
15042024,4,74,weekday,78
15042024,3,77,weekday,78
15042024,2,77,weekday,78
15042024,1,77,weekday,78
15042024,0,78,weekday,78
15042025,30,25,weekday,66
15042025,29,28,weekday,66
15042025,28,31,weekday,66
15042025,27,36,weekday,66
15042025,26,36,weekday,66
15042025,25,36,weekday,66
15042025,24,36,weekday,66
15042025,23,39,weekday,66
15042025,22,41,weekday,66
15042025,21,41,weekday,66
15042025,20,41,weekday,66
15042025,19,45,weekday,66
15042025,18,45,weekday,66
15042025,17,49,weekday,66
15042025,16,49,weekday,66
15042025,15,49,weekday,66
15042025,14,49,weekday,66
15042025,13,57,weekday,66
15042025,12,57,weekday,66
15042025,11,57,weekday,66
15042025,10,57,weekday,66
15042025,9,59,weekday,66
15042025,8,59,weekday,66
15042025,7,61,weekday,66
15042025,6,61,weekday,66
15042025,5,65,weekday,66
15042025,4,66,weekday,66
15042025,3,66,weekday,66
15042025,2,66,weekday,66
15042025,1,66,weekday,66
15042025,0,66,weekday,66
15052024,30,24,weekday,68
15052024,29,30,weekday,68
15052024,28,31,weekday,68
15052024,27,31,weekday,68
15052024,26,31,weekday,68
15052024,25,35,weekday,68
15052024,24,40,weekday,68
15052024,23,40,weekday,68
15052024,22,40,weekday,68
15052024,21,40,weekday,68
15052024,20,43,weekday,68
15052024,19,47,weekday,68
15052024,18,47,weekday,68
15052024,17,47,weekday,68
15052024,16,47,weekday,68
15052024,15,52,weekday,68
15052024,14,52,weekday,68
15052024,13,53,weekday,68
15052024,12,53,weekday,68
15052024,11,56,weekday,68
15052024,10,62,weekday,68
15052024,9,62,weekday,68
15052024,8,62,weekday,68
15052024,7,67,weekday,68
15052024,6,67,weekday,68
15052024,5,67,weekday,68
15052024,4,67,weekday,68
15052024,3,68,weekday,68
15052024,2,68,weekday,68
15052024,1,68,weekday,68
15052024,0,68,weekday,68
15052025,30,28,weekday,77
15052025,29,33,weekday,77
15052025,28,35,weekday,77
15052025,27,35,weekday,77
15052025,26,38,weekday,77
15052025,25,38,weekday,77
15052025,24,40,weekday,77
15052025,23,42,weekday,77
15052025,22,42,weekday,77
15052025,21,44,weekday,77
15052025,20,45,weekday,77
15052025,19,45,weekday,77
15052025,18,45,weekday,77
15052025,17,49,weekday,77
15052025,16,49,weekday,77
15052025,15,55,weekday,77
15052025,14,59,weekday,77
15052025,13,63,weekday,77
15052025,12,63,weekday,77
15052025,11,63,weekday,77
15052025,10,66,weekday,77
15052025,9,73,weekday,77
15052025,8,73,weekday,77
15052025,7,73,weekday,77
15052025,6,73,weekday,77
15052025,5,73,weekday,77
15052025,4,74,weekday,77
15052025,3,74,weekday,77
15052025,2,74,weekday,77
15052025,1,76,weekday,77
15052025,0,77,weekday,77
15062024,30,20,weekend,80
15062024,29,22,weekend,80
15062024,28,24,weekend,80
15062024,27,24,weekend,80
15062024,26,24,weekend,80
15062024,25,24,weekend,80
15062024,24,28,weekend,80
15062024,23,28,weekend,80
15062024,22,29,weekend,80
15062024,21,29,weekend,80
15062024,20,29,weekend,80
15062024,19,29,weekend,80
15062024,18,32,weekend,80
15062024,17,35,weekend,80
15062024,16,35,weekend,80
15062024,15,39,weekend,80
15062024,14,42,weekend,80
15062024,13,43,weekend,80
15062024,12,51,weekend,80
15062024,11,51,weekend,80
15062024,10,51,weekend,80
15062024,9,52,weekend,80
15062024,8,52,weekend,80
15062024,7,57,weekend,80
15062024,6,62,weekend,80
15062024,5,65,weekend,80
15062024,4,65,weekend,80
15062024,3,72,weekend,80
15062024,2,80,weekend,80
15062024,1,80,weekend,80
15062024,0,80,weekend,80
15062025,30,23,weekend,87
15062025,29,24,weekend,87
15062025,28,24,weekend,87
15062025,27,24,weekend,87
15062025,26,29,weekend,87
15062025,25,29,weekend,87
15062025,24,29,weekend,87
15062025,23,30,weekend,87
15062025,22,30,weekend,87
15062025,21,30,weekend,87
15062025,20,36,weekend,87
15062025,19,36,weekend,87
15062025,18,36,weekend,87
15062025,17,38,weekend,87
15062025,16,42,weekend,87
15062025,15,42,weekend,87
15062025,14,42,weekend,87
15062025,13,54,weekend,87
15062025,12,54,weekend,87
15062025,11,54,weekend,87
15062025,10,62,weekend,87
15062025,9,62,weekend,87
15062025,8,62,weekend,87
15062025,7,65,weekend,87
15062025,6,66,weekend,87
15062025,5,66,weekend,87
15062025,4,68,weekend,87
15062025,3,75,weekend,87
15062025,2,81,weekend,87
15062025,1,87,weekend,87
15062025,0,87,weekend,87
15072024,30,31,weekday,77
15072024,29,35,weekday,77
15072024,28,35,weekday,77
15072024,27,35,weekday,77
15072024,26,38,weekday,77
15072024,25,40,weekday,77
15072024,24,40,weekday,77
15072024,23,44,weekday,77
15072024,22,52,weekday,77
15072024,21,52,weekday,77
15072024,20,52,weekday,77
15072024,19,52,weekday,77
15072024,18,57,weekday,77
15072024,17,57,weekday,77
15072024,16,57,weekday,77
15072024,15,59,weekday,77
15072024,14,59,weekday,77
15072024,13,62,weekday,77
15072024,12,62,weekday,77
15072024,11,62,weekday,77
15072024,10,62,weekday,77
15072024,9,66,weekday,77
15072024,8,72,weekday,77
15072024,7,72,weekday,77
15072024,6,74,weekday,77
15072024,5,74,weekday,77
15072024,4,74,weekday,77
15072024,3,74,weekday,77
15072024,2,74,weekday,77
15072024,1,75,weekday,77
15072024,0,77,weekday,77
15072025,30,29,weekday,72
15072025,29,31,weekday,72
15072025,28,31,weekday,72
15072025,27,36,weekday,72
15072025,26,36,weekday,72
15072025,25,38,weekday,72
15072025,24,42,weekday,72
15072025,23,42,weekday,72
15072025,22,42,weekday,72
15072025,21,42,weekday,72
15072025,20,43,weekday,72
15072025,19,48,weekday,72
15072025,18,48,weekday,72
15072025,17,49,weekday,72
15072025,16,51,weekday,72
15072025,15,51,weekday,72
15072025,14,55,weekday,72
15072025,13,58,weekday,72
15072025,12,58,weekday,72
15072025,11,62,weekday,72
15072025,10,62,weekday,72
15072025,9,67,weekday,72
15072025,8,67,weekday,72
15072025,7,67,weekday,72
15072025,6,69,weekday,72
15072025,5,71,weekday,72
15072025,4,71,weekday,72
15072025,3,71,weekday,72
15072025,2,71,weekday,72
15072025,1,71,weekday,72
15072025,0,72,weekday,72
15082024,30,27,weekday,76
15082024,29,31,weekday,76
15082024,28,34,weekday,76
15082024,27,35,weekday,76
15082024,26,41,weekday,76
15082024,25,41,weekday,76
15082024,24,44,weekday,76
15082024,23,44,weekday,76
15082024,22,44,weekday,76
15082024,21,44,weekday,76
15082024,20,50,weekday,76
15082024,19,50,weekday,76
15082024,18,50,weekday,76
15082024,17,51,weekday,76
15082024,16,52,weekday,76
15082024,15,55,weekday,76
15082024,14,55,weekday,76
15082024,13,59,weekday,76
15082024,12,64,weekday,76
15082024,11,64,weekday,76
15082024,10,65,weekday,76
15082024,9,67,weekday,76
15082024,8,71,weekday,76
15082024,7,71,weekday,76
15082024,6,71,weekday,76
15082024,5,75,weekday,76
15082024,4,75,weekday,76
15082024,3,76,weekday,76
15082024,2,76,weekday,76
15082024,1,76,weekday,76
15082024,0,76,weekday,76
15082025,30,22,weekend,89
15082025,29,25,weekend,89
15082025,28,29,weekend,89
15082025,27,29,weekend,89
15082025,26,29,weekend,89
15082025,25,29,weekend,89
15082025,24,29,weekend,89
15082025,23,30,weekend,89
15082025,22,30,weekend,89
15082025,21,34,weekend,89
15082025,20,34,weekend,89
15082025,19,36,weekend,89
15082025,18,42,weekend,89
15082025,17,42,weekend,89
15082025,16,42,weekend,89
15082025,15,42,weekend,89
15082025,14,42,weekend,89
15082025,13,43,weekend,89
15082025,12,47,weekend,89
15082025,11,51,weekend,89
15082025,10,56,weekend,89
15082025,9,60,weekend,89
15082025,8,60,weekend,89
15082025,7,67,weekend,89
15082025,6,68,weekend,89
15082025,5,77,weekend,89
15082025,4,77,weekend,89
15082025,3,88,weekend,89
15082025,2,88,weekend,89
15082025,1,88,weekend,89
15082025,0,89,weekend,89
15092024,30,23,weekend,86
15092024,29,25,weekend,86
15092024,28,25,weekend,86
15092024,27,25,weekend,86
15092024,26,25,weekend,86
15092024,25,25,weekend,86
15092024,24,27,weekend,86
15092024,23,30,weekend,86
15092024,22,31,weekend,86
15092024,21,31,weekend,86
15092024,20,31,weekend,86
15092024,19,33,weekend,86
15092024,18,34,weekend,86
15092024,17,37,weekend,86
15092024,16,39,weekend,86
15092024,15,45,weekend,86
15092024,14,45,weekend,86
15092024,13,45,weekend,86
15092024,12,47,weekend,86
15092024,11,47,weekend,86
15092024,10,47,weekend,86
15092024,9,54,weekend,86
15092024,8,58,weekend,86
15092024,7,59,weekend,86
15092024,6,66,weekend,86
15092024,5,66,weekend,86
15092024,4,69,weekend,86
15092024,3,81,weekend,86
15092024,2,81,weekend,86
15092024,1,85,weekend,86
15092024,0,86,weekend,86
15092025,30,27,weekday,72
15092025,29,28,weekday,72
15092025,28,28,weekday,72
15092025,27,29,weekday,72
15092025,26,31,weekday,72
15092025,25,37,weekday,72
15092025,24,40,weekday,72
15092025,23,42,weekday,72
15092025,22,42,weekday,72
15092025,21,43,weekday,72
15092025,20,43,weekday,72
15092025,19,47,weekday,72
15092025,18,48,weekday,72
15092025,17,50,weekday,72
15092025,16,52,weekday,72
15092025,15,52,weekday,72
15092025,14,52,weekday,72
15092025,13,57,weekday,72
15092025,12,57,weekday,72
15092025,11,60,weekday,72
15092025,10,62,weekday,72
15092025,9,62,weekday,72
15092025,8,65,weekday,72
15092025,7,66,weekday,72
15092025,6,69,weekday,72
15092025,5,69,weekday,72
15092025,4,69,weekday,72
15092025,3,69,weekday,72
15092025,2,69,weekday,72
15092025,1,70,weekday,72
15092025,0,72,weekday,72
15102024,30,32,weekday,76
15102024,29,36,weekday,76
15102024,28,36,weekday,76
15102024,27,39,weekday,76
15102024,26,39,weekday,76
15102024,25,41,weekday,76
15102024,24,41,weekday,76
15102024,23,41,weekday,76
15102024,22,43,weekday,76
15102024,21,43,weekday,76
15102024,20,48,weekday,76
15102024,19,48,weekday,76
15102024,18,50,weekday,76
15102024,17,51,weekday,76
15102024,16,53,weekday,76
15102024,15,57,weekday,76
15102024,14,59,weekday,76
15102024,13,63,weekday,76
15102024,12,63,weekday,76
15102024,11,63,weekday,76
15102024,10,69,weekday,76
15102024,9,69,weekday,76
15102024,8,69,weekday,76
15102024,7,70,weekday,76
15102024,6,70,weekday,76
15102024,5,73,weekday,76
15102024,4,73,weekday,76
15102024,3,73,weekday,76
15102024,2,75,weekday,76
15102024,1,75,weekday,76
15102024,0,76,weekday,76
15102025,30,28,weekday,70
15102025,29,30,weekday,70
15102025,28,30,weekday,70
15102025,27,34,weekday,70
15102025,26,39,weekday,70
15102025,25,39,weekday,70
15102025,24,39,weekday,70
15102025,23,39,weekday,70
15102025,22,41,weekday,70
15102025,21,41,weekday,70
15102025,20,43,weekday,70
15102025,19,46,weekday,70
15102025,18,46,weekday,70
15102025,17,56,weekday,70
15102025,16,56,weekday,70
15102025,15,56,weekday,70
15102025,14,56,weekday,70
15102025,13,56,weekday,70
15102025,12,58,weekday,70
15102025,11,63,weekday,70
15102025,10,63,weekday,70
15102025,9,63,weekday,70
15102025,8,63,weekday,70
15102025,7,66,weekday,70
15102025,6,66,weekday,70
15102025,5,66,weekday,70
15102025,4,67,weekday,70
15102025,3,69,weekday,70
15102025,2,69,weekday,70
15102025,1,69,weekday,70
15102025,0,70,weekday,70
15112024,30,20,weekend,80
15112024,29,23,weekend,80
15112024,28,23,weekend,80
15112024,27,25,weekend,80
15112024,26,25,weekend,80
15112024,25,27,weekend,80
15112024,24,27,weekend,80
15112024,23,27,weekend,80
15112024,22,33,weekend,80
15112024,21,33,weekend,80
15112024,20,33,weekend,80
15112024,19,33,weekend,80
15112024,18,33,weekend,80
15112024,17,37,weekend,80
15112024,16,37,weekend,80
15112024,15,37,weekend,80
15112024,14,40,weekend,80
15112024,13,40,weekend,80
15112024,12,42,weekend,80
15112024,11,43,weekend,80
15112024,10,48,weekend,80
15112024,9,57,weekend,80
15112024,8,57,weekend,80
15112024,7,60,weekend,80
15112024,6,63,weekend,80
15112024,5,68,weekend,80
15112024,4,68,weekend,80
15112024,3,72,weekend,80
15112024,2,80,weekend,80
15112024,1,80,weekend,80
15112024,0,80,weekend,80
15112025,30,19,weekend,82
15112025,29,20,weekend,82
15112025,28,23,weekend,82
15112025,27,24,weekend,82
15112025,26,24,weekend,82
15112025,25,24,weekend,82
15112025,24,24,weekend,82
15112025,23,24,weekend,82
15112025,22,28,weekend,82
15112025,21,30,weekend,82
15112025,20,30,weekend,82
15112025,19,30,weekend,82
15112025,18,31,weekend,82
15112025,17,34,weekend,82
15112025,16,38,weekend,82
15112025,15,41,weekend,82
15112025,14,41,weekend,82
15112025,13,41,weekend,82
15112025,12,43,weekend,82
15112025,11,44,weekend,82
15112025,10,53,weekend,82
15112025,9,59,weekend,82
15112025,8,59,weekend,82
15112025,7,59,weekend,82
15112025,6,59,weekend,82
15112025,5,65,weekend,82
15112025,4,70,weekend,82
15112025,3,75,weekend,82
15112025,2,75,weekend,82
15112025,1,81,weekend,82
15112025,0,82,weekend,82
15122024,30,19,weekend,82
15122024,29,22,weekend,82
15122024,28,24,weekend,82
15122024,27,24,weekend,82
15122024,26,26,weekend,82
15122024,25,26,weekend,82
15122024,24,26,weekend,82
15122024,23,26,weekend,82
15122024,22,26,weekend,82
15122024,21,27,weekend,82
15122024,20,27,weekend,82
15122024,19,30,weekend,82
15122024,18,35,weekend,82
15122024,17,37,weekend,82
15122024,16,37,weekend,82
15122024,15,37,weekend,82
15122024,14,37,weekend,82
15122024,13,38,weekend,82
15122024,12,42,weekend,82
15122024,11,48,weekend,82
15122024,10,52,weekend,82
15122024,9,55,weekend,82
15122024,8,55,weekend,82
15122024,7,57,weekend,82
15122024,6,57,weekend,82
15122024,5,67,weekend,82
15122024,4,71,weekend,82
